input,lower_deck_output,upper_deck_winner,winner_activation,target,target_activation,excluded,over_threshold
####mimi#####,mimedii,mimique,0.508966,mimique,0.508966,0,1
####simu#####,simuemm,aimable,0.004704,simuler,0.004626,0,0
####cali#####,callial,carreau,0.009675,calibre,0.000559,0,0
####coco#####,cococao,cocotte,0.468895,cocotte,0.468895,0,0
####guig#####,guggugg,guignol,0.055601,guignol,0.055601,0,0
####infi#####,féiriai,falaise,0.012029,infirme,0.000064,0,0
####liti#####,liiltai,lisible,0.018646,litière,0.003889,0,0
####miau#####,miameam,miauler,0.062719,miauler,0.062719,0,0
####perv#####,peuphvu,peupler,0.157643,pervers,0.020717,0,0
####raff#####,fffffad,effrayé,0.026855,raffiné,0.014095,0,0
####récl#####,réérccl,pluriel,0.002473,réclame,0.000037,0,0
####sacc#####,scccacl,science,0.140142,saccade,0.013369,0,0
####éche#####,échéhhe,échéant,0.060770,échelon,0.023169,0,0
####esca#####,eeceeau,macadam,0.002234,escadre,0.000066,0,0
####flét#####,fluffté,flotter,0.018359,flétrir,0.001450,0,0
####oeil#####,ooileii,opulent,0.017715,oeillet,0.007734,0,0
####part#####,paptart,portant,0.024250,partagé,0.001435,0,0
####pens#####,pensenn,poussin,0.041311,pensant,0.000412,0,0
####rebe#####,reberre,fébrile,0.004093,rebelle,0.003559,0,0
####song#####,soggann,sergent,0.015511,songeur,0.000835,0,0
####spir#####,srisprf,exister,0.035501,spirale,0.000789,0,0
####unan#####,uuaunnn,soutenu,0.003832,unanime,0.000049,0,0
####abru#####,aburbru,délabré,0.016603,abrutir,0.000059,0,0
####brou#####,broubro,brocart,0.083665,brouter,0.057411,0,0
####bruy#####,bruybru,bruyère,0.451980,bruyère,0.451980,0,0
####dédu#####,dédudud,déduire,0.368648,déduire,0.368648,0,0
####ment#####,memment,serment,0.014789,mention,0.000078,0,0
####mire#####,mimrire,mémoire,0.016607,mirette,0.000041,0,0
####basc#####,bascaac,berceau,0.124579,bascule,0.002013,0,0
####déro#####,dédréro,déduire,0.046783,déroute,0.000648,0,0
####dévê#####,dévêéré,dévêtir,0.497294,dévêtir,0.497294,0,0
####dorm#####,doomord,droguer,0.085569,dormeur,0.001201,0,0
####dura#####,duraaru,disparu,0.019165,durable,0.008348,0,0
####écos#####,écorspé,élément,0.005606,écosser,0.000469,0,0
####espa#####,esppeau,chapeau,0.001304,espacer,0.000107,0,0
####mors#####,moosoos,confins,0.001655,morsure,0.000088,0,0
####plac#####,placaau,pinceau,0.077749,placide,0.000519,0,0
####plum#####,plumeau,plumeau,0.291103,plumard,0.075690,0,0
####ravi#####,ravvvaa,cerveau,0.032520,raviser,0.000243,0,0
####reli#####,reeleai,remblai,0.005273,relique,0.000155,0,0
####suin#####,suision,puisque,0.003629,suinter,0.000956,0,0
####banq#####,blnbban,bourbon,0.192704,banquet,0.000216,0,0
####enli#####,nneleai,anxieux,0.004597,enliser,0.000251,0,0
####fril#####,frifiil,faillir,0.406278,frileux,0.139304,0,0
####terr#####,tetrter,trotter,0.230584,terreux,0.000017,0,0
####viol#####,vivviol,vitrail,0.034140,violacé,0.001817,0,0
####auba#####,aubabau,apparat,0.010782,aubaine,0.003675,0,0
####bosq#####,bosqbrs,bourbon,0.197526,bosquet,0.060658,0,0
####dégo#####,dégoûgo,dégoûté,0.108878,dégoûté,0.108878,0,0
####dévo#####,dévdoré,déduire,0.013136,dévouer,0.003718,0,0
####friv#####,frivvvà,frivole,0.043620,frivole,0.043620,0,0
####noto#####,nonoooo,nénette,0.010222,notoire,0.001144,0,0
####rela#####,rrraral,apparat,0.004761,relayer,0.000417,0,0
####adon#####,adonaan,adosser,0.008849,adonner,0.005925,0,0
####arse#####,assaare,affaire,0.006546,arsenal,0.000070,0,0
####beug#####,beugeux,brumeux,0.029163,beugler,0.009775,0,0
####bign#####,bigjbin,bourbon,0.038825,bignole,0.000375,0,0
####bron#####,brobzon,blouson,0.008349,bronzer,0.003552,0,0
####dens#####,dessenn,dessein,0.033416,densité,0.000259,0,0
####dépo#####,déppéro,proprio,0.015114,déporté,0.000451,0,0
####mour#####,mourorr,mourant,0.311099,mourant,0.311099,0,0
####perç#####,peppper,pourpre,0.069092,perçant,0.000532,0,0
####siro#####,siossos,secours,0.002501,siroter,0.000133,0,0
####bibe#####,bibbbbe,bourbon,0.182872,biberon,0.009790,0,0
####bric#####,bricaro,brocart,0.266584,bricole,0.024575,0,0
####cent#####,cencent,cerceau,0.087705,centime,0.001312,0,0
####défo#####,dédrdré,déduire,0.017834,défoncé,0.001349,0,0
####gein#####,geingin,geindre,0.056183,geindre,0.056183,0,0
####laté#####,latllté,lâcheté,0.009628,latéral,0.000357,0,0
####mosq#####,mosqbas,mosquée,0.023825,mosquée,0.023825,0,0
####mouf#####,mouffrd,mouette,0.006977,mouflet,0.001089,0,0
####pale#####,pappalu,peupler,0.065250,palette,0.004215,0,0
####rest#####,wessert,dessert,0.076807,restant,0.000219,0,0
####bras#####,brasean,briller,0.014689,brasser,0.002967,0,0
####clai#####,claiian,clavier,0.087343,clairon,0.006311,0,0
####dénu#####,dénuuuu,dénouer,0.022891,dénuder,0.012675,0,0
####hirs#####,hhspirs,horaire,0.013429,hirsute,0.003254,0,0
####insp#####,iippiss,inspiré,0.046460,inspiré,0.046460,0,0
####mort#####,mortrot,montant,0.024041,mortier,0.003915,0,0
####poin#####,poipion,pompier,0.040559,poindre,0.008716,0,0
####préc#####,prêcécé,précoce,0.023332,précoce,0.023332,0,0
####rela#####,rrraral,apparat,0.004761,relater,0.000196,0,0
####rout#####,roureat,bouquet,0.015193,routier,0.000243,0,0
####sinu#####,sisueun,sinueux,0.009837,sinueux,0.009837,0,0
####bour#####,bourour,bourrer,0.055395,bourdon,0.009427,0,0
####chim#####,chihhhm,chiotte,0.071445,chimère,0.014963,0,0
####comp#####,comppro,compère,0.166887,composé,0.029195,0,0
####dila#####,didaaad,dilater,0.318987,dilater,0.318987,0,0
####épan#####,épanaau,épineux,0.024387,épanoui,0.015749,0,0
####incl#####,inclial,initial,0.006067,incliné,0.000306,0,0
####nomb#####,nonbbon,complot,0.011727,nombril,0.007638,0,0
####pelu#####,peupeau,peupler,0.073598,peluche,0.004314,0,0
####pupi#####,pupppio,pupille,0.043278,pupille,0.043278,0,0
####sail#####,sailail,sailler,0.209328,saillie,0.004136,0,0
####torc#####,tootaao,docteur,0.005803,torcher,0.000046,0,0
####acca#####,accacau,macadam,0.034786,accablé,0.018613,0,0
####annu#####,aanuanu,moduler,0.003958,annuler,0.001251,0,0
####asse#####,assssse,analyse,0.002967,assener,0.000011,0,0
####bari#####,barbban,bandeau,0.007853,bariolé,0.000623,0,0
####ébau#####,ébajbai,éboueur,0.020850,ébauche,0.003424,0,0
####fron#####,froffon,fanfare,0.054300,fronton,0.009424,0,0
####palu#####,papppau,chapeau,0.025326,paluche,0.000258,0,0
####parl#####,pappaal,publier,0.031121,parlant,0.015797,0,0
####sour#####,sousous,mourant,0.010687,sourdre,0.001721,0,0
####verd#####,vemperd,vendeur,0.179575,verdict,0.010884,0,0
####acha#####,aahahau,envahir,0.036117,acharné,0.000319,0,0
####amol#####,ammlaal,adéquat,0.001502,amollir,0.000208,0,0
####chôm#####,chôchan,coucher,0.076908,chômage,0.038837,0,0
####cont#####,conchnt,content,0.040033,contrée,0.000498,0,0
####dépl#####,déppplé,dépassé,0.018569,déployé,0.010956,0,0
####désa#####,désaars,défaire,0.124955,désarmé,0.007180,0,0
####lorg#####,logglgl,logique,0.186681,lorgnon,0.017698,0,0
####stag#####,srggaag,élégant,0.020008,stagner,0.002739,0,0
####taul#####,ttutwau,tilleul,0.027173,taulier,0.017155,0,0
####arbi#####,arbrbai,meurtri,0.003482,arbitre,0.000136,0,0
####asso#####,aassoss,dessous,0.003690,assoupi,0.000100,0,0
####cerc#####,ceccecr,cerceau,0.031288,cercler,0.001738,0,0
####colo#####,conocoo,complot,0.006303,colombe,0.000369,0,0
####coup#####,couppru,coupure,0.563267,couplet,0.012718,0,0
####crén#####,crécané,calciné,0.083191,créneau,0.000372,0,0
####feut#####,feutert,feutrer,0.149881,feutrer,0.149881,0,0
####ment#####,memment,serment,0.014789,menteur,0.001415,0,0
####orat#####,orooaat,oeillet,0.018051,orateur,0.000385,0,0
####rebu#####,rebreau,rebours,0.008016,rebuter,0.002419,0,0
####remb#####,rebbrré,cambrer,0.025350,remblai,0.001276,0,0
####emph#####,emmhehé,bonheur,0.035258,emphase,0.002523,0,0
####encu#####,encuevu,soutenu,0.002969,enculer,0.000518,0,0
####fanf#####,ffnfaad,fanfare,0.527574,fanfare,0.527574,0,1
####féti#####,féfiéft,délicat,0.001612,fétiche,0.000760,0,0
####oran#####,oraoran,ouragan,0.007048,oranger,0.003867,0,0
####pati#####,papppat,pupille,0.008091,patiner,0.000061,0,0
####pudi#####,puppeuf,pompeux,0.025192,pudique,0.009818,0,0
####seme#####,semeeme,demeure,0.010830,semence,0.005075,0,0
####démê#####,démêêdé,démêler,0.527956,démêler,0.527956,0,1
####dépê#####,dépppré,dépassé,0.025180,dépêche,0.008092,0,0
####emmê#####,emmeemi,emmener,0.174651,emmêler,0.010036,0,0
####encl#####,encencl,charnel,0.006697,enclume,0.000010,0,0
####engl#####,gngeeel,orgueil,0.009326,engluer,0.000570,0,0
####lyri#####,lyrllyo,amollir,0.023929,lyrique,0.021931,0,0
####sacc#####,scccacl,science,0.140142,saccadé,0.005828,0,0
####adjo#####,aajooao,artisan,0.004340,adjoint,0.000316,0,0
####arna#####,aaaaaan,notaire,0.002709,arnaque,0.000064,0,0
####bift#####,bibttôt,bientôt,0.022756,bifteck,0.006352,0,0
####fict#####,ficffct,forfait,0.051517,fiction,0.001818,0,0
####mala#####,mammaal,matelas,0.001908,maladif,0.000091,0,0
####outr#####,ootrtot,odorant,0.020257,outrage,0.004258,0,0
####shoo#####,shosoon,console,0.005429,shooter,0.000046,0,0
####adhé#####,hahahdé,saccadé,0.001919,adhérer,0.000058,0,0
####conv#####,conchvu,convive,0.066865,convenu,0.006092,0,0
####coût#####,coûûeot,coûteux,0.133040,coûteux,0.133040,0,0
####exté#####,exxeeté,excepté,0.189032,exténué,0.001910,0,0
####guér#####,gugrégr,gigoter,0.005491,guérite,0.001925,0,0
####hant#####,hanhant,hurlant,0.040397,hantise,0.000392,0,0
####jésu#####,jéjjupé,jésuite,0.101698,jésuite,0.101698,0,0
####jubi#####,jabjuui,jubiler,0.141178,jubiler,0.141178,0,0
####ligo#####,ligoûii,rigoler,0.052272,ligoter,0.037077,0,0
####revi#####,revrevà,livreur,0.022450,revient,0.012776,0,0
####viei#####,viereif,violent,0.011002,vieilli,0.005039,0,0
####bale#####,bablele,barbelé,0.006539,baleine,0.000469,0,0
####déta#####,dédaaao,défaire,0.005317,détaler,0.001582,0,0
####émin#####,ééirnii,fébrile,0.005209,éminent,0.000278,0,0
####éven#####,éveeevé,éveillé,0.039588,éventré,0.007643,0,0
####gara#####,gagaaao,godasse,0.007920,garanti,0.005304,0,0
####geôl#####,geôleal,geôlier,0.663030,geôlier,0.663030,0,1
####meur#####,meureur,mourant,0.073504,meurtri,0.004385,0,0
####accu#####,accceau,occulte,0.016336,acculer,0.006559,0,0
####allè#####,allloai,affluer,0.022548,allègre,0.005056,0,0
####amor#####,amorror,complot,0.000800,amortir,0.000175,0,0
####coll#####,cocloll,coulant,0.020979,collant,0.002328,0,0
####crou#####,crochro,crochet,0.071461,croupir,0.011432,0,0
####gond#####,gongûdd,gonfler,0.061365,gondole,0.017196,0,0
####moit#####,mommoot,tournoi,0.003306,moiteur,0.000140,0,0
####pros#####,poopsrs,peupler,0.019673,prostré,0.003347,0,0
####resc#####,rescers,viscère,0.009620,rescapé,0.002293,0,0
####trop#####,tooppro,trotter,0.059514,trophée,0.009285,0,0
####velo#####,vevvolà,voiture,0.015481,velouté,0.001377,0,0
####verm#####,vemmvrg,vermine,0.088286,vermine,0.088286,0,0
####abré#####,abbrbré,délabré,0.061585,abréger,0.000025,0,0
####appa#####,appapau,chapeau,0.033678,apparat,0.029301,0,0
####baro#####,banboro,baigner,0.016297,baroque,0.000914,0,0
####bott#####,boûtttt,boiteux,0.071478,bottine,0.009041,0,0
####énon#####,énonnon,émotion,0.021056,énoncer,0.005481,0,0
####fune#####,ffnfene,fondant,0.016533,funeste,0.004265,0,0
####héri#####,héêrhii,hériter,0.042814,hérissé,0.019989,0,0
####lote#####,lotllot,douleur,0.004980,loterie,0.000995,0,0
####perf#####,penpfrr,peupler,0.021323,perfide,0.004376,0,0
####voil#####,voivoil,voilier,0.185210,voilier,0.185210,0,0
####adéq#####,adoaadé,pommade,0.004156,adéquat,0.000768,0,0
####cord#####,conchrd,coucher,0.033559,cordial,0.005978,0,0
####défe#####,défedre,déduire,0.017395,défendu,0.001058,0,0
####fian#####,fiafaan,fanfare,0.025320,fiancer,0.001059,0,0
####gruy#####,grnyuru,gruyère,0.126604,gruyère,0.126604,0,0
####noir#####,noinoor,noircir,0.063783,noiraud,0.049816,0,0
####tani#####,tattaan,tentant,0.010234,tanière,0.000162,0,0
####calo#####,canccao,caisson,0.016226,calotte,0.000631,0,0
####cand#####,cancadd,cascade,0.097368,candide,0.000108,0,0
####dest#####,dospers,dessert,0.030589,destiné,0.000116,0,0
####empr#####,emmrpyr,pourpre,0.022944,emprunt,0.001044,0,0
####fact#####,factact,feutrer,0.009495,faction,0.001235,0,0
####jacq#####,jlcqias,jacques,0.035612,jacques,0.035612,0,0
####malf#####,marfaal,malfrat,0.033766,malfrat,0.033766,0,0
####mira#####,mimaaan,minéral,0.007534,mirador,0.004514,0,0
####morb#####,morbroi,morbide,0.215604,morbide,0.215604,0,0
####piro#####,pinppoo,proprio,0.210120,pirogue,0.000421,0,0
####troq#####,toottro,trotter,0.033466,troquer,0.014572,0,0
####virg#####,vigvirg,victime,0.018331,virgule,0.008385,0,0
####chev#####,chevhvà,convive,0.312812,chevelu,0.000872,0,0
####crat#####,cracaat,cerceau,0.046279,cratère,0.000226,0,0
####dact#####,dactact,docteur,0.035173,dactylo,0.004709,0,0
####forc#####,foofhcé,forfait,0.093608,forcené,0.026244,0,0
####luna#####,lullaau,lambeau,0.021976,lunaire,0.001006,0,0
####pico#####,picpppo,proprio,0.083240,picoler,0.067889,0,0
####véné#####,vévééné,effréné,0.012530,vénérer,0.001670,0,0
####abon#####,aboraon,abandon,0.021759,abonder,0.000138,0,0
####cand#####,cancadd,cascade,0.097368,candeur,0.000711,0,0
####chro#####,conchoo,coucher,0.264834,chromer,0.000020,0,0
####déla#####,déaaaad,délicat,0.008882,délabré,0.002547,0,0
####expi#####,exxrpux,exemple,0.030212,expirer,0.002272,0,0
####forf#####,fouffrf,coiffer,0.146072,forfait,0.012154,0,0
####gril#####,grigril,guignol,0.071726,grillon,0.004448,0,0
####lain#####,lailaan,maillon,0.021597,lainage,0.000790,0,0
####prés#####,prpppré,prostré,0.044630,présage,0.000725,0,0
####caho#####,cacchon,crachat,0.024393,cahoter,0.000099,0,0
####carr#####,cacrérr,coureur,0.019444,carrure,0.001648,0,0
####chât#####,châchat,crachat,0.108428,châtier,0.004006,0,0
####coho#####,cocchoo,coucher,0.035215,cohorte,0.000515,0,0
####corr#####,cocrérr,coureur,0.063080,corrida,0.001689,0,0
####enfo#####,effonon,baroque,0.000677,enfoiré,0.000301,0,0
####exag#####,exageax,exagéré,0.298981,exagéré,0.298981,0,0
####ferv#####,fefvevà,ferveur,0.105823,fervent,0.089067,0,0
####fran#####,frafaan,forfait,0.024023,franque,0.000524,0,0
####maca#####,macraal,macadam,0.001191,macadam,0.001191,0,0
####péch#####,péphhhé,péniche,0.235388,pécheur,0.078708,0,0
####smok#####,smomsrs,saouler,0.043574,smoking,0.016892,0,0
####unis#####,unssuas,univers,0.047767,unisson,0.014205,0,0
####vare#####,vevvare,voiture,0.009165,varenne,0.000124,0,0
####vitr#####,vitrtrl,vitreux,0.132783,vitreux,0.132783,0,0
####châs#####,châshas,châssis,0.334927,châssis,0.334927,0,0
####civi#####,civrcis,civière,0.118517,civière,0.118517,0,0
####cont#####,conchnt,content,0.040033,conteur,0.000791,0,0
####cuis#####,cuicuvs,crisper,0.021210,cuistot,0.003541,0,0
####erra#####,reereai,dessert,0.001249,errance,0.000008,0,0
####gobe#####,bogobbe,boisson,0.014757,gobelet,0.000061,0,0
####ravi#####,ravvvaa,cerveau,0.032520,raviver,0.000810,0,0
####sout#####,soutart,soutane,0.003703,soutenu,0.000346,0,0
####avan#####,avaraac,agaçant,0.009337,avancée,0.000698,0,0
####boit#####,boitart,boiteux,0.153591,boiteux,0.153591,0,0
####chôm#####,chôchan,coucher,0.076908,chômeur,0.071786,0,0
####déjo#####,déjoûro,déduire,0.023473,déjouer,0.002082,0,0
####épin#####,épprppn,épineux,0.023587,épineux,0.023587,0,0
####fric#####,fricirk,fanfare,0.028060,frichti,0.002159,0,0
####muti#####,mutrtti,meurtri,0.165449,mutiler,0.000656,0,0
####néfa#####,néfaaaé,référer,0.012993,néfaste,0.012595,0,0
####opul#####,ooupeal,coupant,0.030560,opulent,0.000158,0,0
####ordo#####,oomoooo,notoire,0.002414,ordonné,0.000216,0,0
####oxyg#####,oxggygo,oxygène,0.128822,oxygène,0.128822,0,0
####parl#####,pappaal,publier,0.031121,parloir,0.004908,0,0
####peig#####,peipegg,pompeux,0.017982,peigner,0.000196,0,0
####recr#####,rrcrecr,recréer,0.008122,recréer,0.008122,0,0
####vaut#####,vauvart,veuvage,0.372314,vautour,0.029084,0,0
####adve#####,ddvevde,cuvette,0.013322,adverse,0.006164,0,0
####aigr#####,zggagir,magasin,0.026138,aigreur,0.006846,0,0
####athl#####,hôhltal,hôpital,0.051996,athlète,0.000239,0,0
####avor#####,avovvro,affaire,0.002474,avorter,0.000100,0,0
####cein#####,cecciin,cerceau,0.153907,ceindre,0.017962,0,0
####char#####,charhon,cracher,0.127176,charrue,0.021525,0,0
####dixi#####,dixrdif,dixième,0.014696,dixième,0.014696,0,0
####embl#####,embelol,gobelet,0.014822,emblème,0.000698,0,0
####humi#####,humhhui,hurlant,0.012084,humilié,0.004931,0,0
####nupt#####,nunuêtt,néfaste,0.022338,nuptial,0.001805,0,0
####osei#####,ostoisi,offense,0.038737,oseille,0.000399,0,0
####pote#####,potptzo,pompeux,0.007497,poterie,0.002265,0,0
####poud#####,pouphud,peupler,0.075189,poudrer,0.013855,0,0
####satu#####,sausaat,samovar,0.001824,saturer,0.000235,0,0
####tein#####,teitein,western,0.011120,teindre,0.001058,0,0
####torr#####,toortrr,trotter,0.286763,torride,0.001344,0,0
####boui#####,boubbai,bouilli,0.185166,bouilli,0.185166,0,0
####camp#####,camppru,compère,0.177685,campeur,0.070692,0,0
####chât#####,châchat,crachat,0.108428,châtain,0.000987,0,0
####dorm#####,doomord,droguer,0.085569,dormant,0.001767,0,0
####encr#####,encrner,charnel,0.003797,encrier,0.000065,0,0
####enfe#####,effenne,emmener,0.012538,enfermé,0.000951,0,0
####éven#####,éveeevé,éveillé,0.039588,éventer,0.022589,0,0
####exau#####,exaueax,exaucer,0.071084,exaucer,0.071084,0,0
####exul#####,exuleux,exulter,0.124176,exulter,0.124176,0,0
####genc#####,genceng,sergent,0.019008,gencive,0.006722,0,0
####glyc#####,glycyao,glycine,0.567915,glycine,0.567915,0,1
####huil#####,huulhli,huileux,0.041228,huileux,0.041228,0,0
####insé#####,insiiné,incliné,0.025761,insérer,0.000210,0,0
####liqu#####,liqlqou,liqueur,0.260462,liqueur,0.260462,0,0
####mart#####,martaat,marrant,0.018054,martial,0.004057,0,0
####merc#####,mermeer,murmure,0.002718,mercier,0.000201,0,0
####micr#####,mimrcer,madrier,0.001999,microbe,0.000637,0,0
####mili#####,mimmeii,minutie,0.015453,militer,0.000909,0,0
####mure#####,mammure,murmure,0.082910,murette,0.000035,0,0
####noui#####,nonniui,tonneau,0.013419,nouille,0.007299,0,0
####oeuv#####,oouvevu,oeuvrer,0.167169,oeuvrer,0.167169,0,0
####pomm#####,pommçon,pommeau,0.059160,pommeau,0.059160,0,0
####pomp#####,pompppo,pompier,0.063413,pompeux,0.058169,0,0
####tort#####,totttro,toiture,0.065089,torturé,0.019052,0,0
####agaç#####,agaçagn,étalage,0.008835,agaçant,0.004041,0,0
####cléb#####,clobbré,clébard,0.112706,clébard,0.112706,0,0
####disp#####,dippprs,disparu,0.031026,disposé,0.000920,0,0
####effi#####,fffreak,affreux,0.015799,effigie,0.001634,0,0
####épro#####,époporo,ébattre,0.005410,éprouvé,0.000170,0,0
####extr#####,exhrtex,exercer,0.042840,extrait,0.014639,0,0
####métè#####,métèttt,mériter,0.009715,métèque,0.003025,0,0
####modu#####,moomdau,moisson,0.011683,moduler,0.006729,0,0
####oura#####,oooarai,commère,0.000681,ouragan,0.000257,0,0
####reco#####,recoccà,recours,0.019570,reconnu,0.003311,0,0
####remi#####,remmemi,remblai,0.000547,remiser,0.000101,0,0
####asso#####,aassoss,dessous,0.003690,associé,0.000023,0,0
####gala#####,gagaaal,général,0.008818,galaxie,0.004800,0,0
####grav#####,gravaao,gravure,0.125139,gravats,0.012555,0,0
####mouf#####,mouffrd,mouette,0.006977,moufter,0.001148,0,0
####neig#####,nngnngi,adonner,0.019553,neigeux,0.001042,0,0
####orag#####,orggaao,orageux,0.037669,orageux,0.037669,0,0
####pilo#####,pipppoo,proprio,0.097541,piloter,0.002020,0,0
####prop#####,proppro,pourpre,0.198784,proprio,0.149544,0,0
####reli#####,reeleai,remblai,0.005273,reliure,0.000093,0,0
####torn#####,tootton,toiture,0.019722,tornade,0.000106,0,0
####alte#####,attettt,altesse,0.010360,altesse,0.010360,0,0
####ambi#####,ambrbai,meurtri,0.009185,ambiant,0.000059,0,0
####asso#####,aassoss,dessous,0.003690,assorti,0.000050,0,0
####boud#####,boudaud,boudeur,0.017402,boudeur,0.017402,0,0
####boul#####,boulell,bouleau,0.157623,bouleau,0.157623,0,0
####cond#####,conchdd,concile,0.064985,conduit,0.000552,0,0
####exce#####,exceexx,excepté,0.032508,excepté,0.032508,0,0
####foir#####,foiroir,foireux,0.025371,foireux,0.025371,0,0
####galo#####,gagogao,galoche,0.016623,galopin,0.003124,0,0
####lacé#####,lacléaé,parlant,0.002199,lacérer,0.000451,0,0
####moig#####,momgagi,dominer,0.006829,moignon,0.000687,0,0
####mono#####,momooon,mamelon,0.029696,monocle,0.001849,0,0
####orif#####,orifrrf,enterré,0.025160,orifice,0.000113,0,0
####pimp#####,pippppo,pimpant,0.179138,pimpant,0.179138,0,0
####relu#####,reuueau,recueil,0.019499,reluire,0.002082,0,0
####répa#####,répappé,réparer,0.040204,répandu,0.006802,0,0
####reta#####,retarat,contrat,0.007417,retaper,0.000048,0,0
####stat#####,stataat,stature,0.044938,stature,0.044938,0,0
####batt#####,baûtaat,battant,0.063856,batteur,0.000220,0,0
####broc#####,broczro,brocart,0.583890,brocart,0.583890,0,1
####broc#####,broczro,brocart,0.583890,brochet,0.010843,0,0
####cani#####,caacaan,cerceau,0.018231,caniche,0.000200,0,0
####cloq#####,clocqao,clocher,0.070459,cloquer,0.009520,0,0
####ébou#####,ébojbui,éboueur,0.464146,éboulis,0.018081,0,0
####lamp#####,lamplau,lampion,0.216997,lampion,0.216997,0,0
####livr#####,livliir,livreur,0.024165,livreur,0.024165,0,0
####prép#####,prpppré,pourpre,0.111928,préposé,0.000907,0,0
####roma#####,romorao,contrat,0.013697,romance,0.000034,0,0
####spea#####,spspaau,chapeau,0.046863,speaker,0.000108,0,0
####trét#####,tttttté,trotter,0.006620,tréteau,0.000275,0,0
####tron#####,trotaon,trotter,0.116768,tronçon,0.013229,0,0
####boud#####,boudaud,boudeur,0.017402,boudoir,0.003006,0,0
####dépl#####,déppplé,dépassé,0.018569,déplacé,0.014980,0,0
####éper#####,éperppr,écarter,0.009605,éperdre,0.005862,0,0
####four#####,fouroux,fourrer,0.095235,fournil,0.022987,0,0
####gaze#####,zazepre,zézette,0.339461,gazelle,0.264648,0,0
####harn#####,hanhann,hectare,0.042729,harnais,0.010287,0,0
####inti#####,iitiiai,irriter,0.012897,intimer,0.002669,0,0
####losa#####,lolaaas,loufiat,0.007151,losange,0.000883,0,0
####pens#####,pensenn,poussin,0.041311,penseur,0.014186,0,0
####reje#####,rejerre,demeure,0.001922,rejeton,0.000028,0,0
####affr#####,fffffad,affreux,0.059179,affront,0.033329,0,0
####bico#####,bicobao,bourbon,0.275405,bicoque,0.001080,0,0
####bivo#####,bivobrc,buvette,0.043099,bivouac,0.039301,0,0
####comp#####,comppro,compère,0.166887,compère,0.166887,0,0
####cord#####,conchrd,coucher,0.033559,cordage,0.017532,0,0
####coui#####,coucoin,coucher,0.056970,couiner,0.001494,0,0
####déci#####,décrdco,décence,0.335560,décimer,0.038954,0,0
####drog#####,doggago,dresser,0.011414,droguer,0.004546,0,0
####éché#####,échééhé,échéant,0.068126,échéant,0.068126,0,0
####épau#####,épapeau,épanoui,0.062508,épauler,0.020592,0,0
####exhu#####,exhheux,exhaler,0.098560,exhumer,0.070279,0,0
####jong#####,joggiau,jongler,0.205805,jongler,0.205805,0,0
####truf#####,tuutfru,toucher,0.041095,truffer,0.018430,0,0
####vant#####,vonvant,mouvant,0.032991,vantail,0.003104,0,0
####veng#####,veïveng,vengeur,0.170800,vengeur,0.170800,0,0
####affa#####,ffffaaf,effrayé,0.063186,affable,0.012857,0,0
####bafo#####,bafroac,bariolé,0.014081,bafouer,0.000982,0,0
####bido#####,biboboo,bourbon,0.139505,bidoche,0.004985,0,0
####cass#####,cassaas,cassant,0.286218,cassure,0.036641,0,0
####comm#####,commman,comique,0.071889,commère,0.005975,0,0
####croû#####,croûcro,croître,0.014107,croûton,0.001630,0,0
####donn#####,donrçnn,désigné,0.007033,donnant,0.004101,0,0
####écus#####,écuéevé,écusson,0.077923,écusson,0.077923,0,0
####éduq#####,ééqqquu,étriqué,0.005153,éduquer,0.001961,0,0
####empo#####,emmeeoo,gamelle,0.006173,emporté,0.000072,0,0
####étoi#####,ééortti,étourdi,0.007708,étoiler,0.000305,0,0
####étri#####,ééirtêi,élément,0.000817,étriqué,0.000283,0,0
####frit#####,frifirt,forfait,0.035826,friture,0.004162,0,0
####hail#####,hhilaii,hurlant,0.033338,haillon,0.016040,0,0
####lutt#####,luttltt,lutteur,0.399654,lutteur,0.399654,0,0
####poul#####,poupelu,coupole,0.057453,poulain,0.002734,0,0
####recu#####,recuecu,recueil,0.022837,recueil,0.022837,0,0
####réfé#####,rééréré,effréné,0.005641,référer,0.000058,0,0
####rizi#####,zizrpro,zingaro,0.014714,rizière,0.002013,0,0
####samo#####,samsços,sanglot,0.014102,samovar,0.002945,0,0
####sang#####,saggann,élégant,0.029267,sanguin,0.000169,0,0
####sult#####,sussttt,sursaut,0.041824,sultane,0.000225,0,0
####terr#####,tetrter,trotter,0.230584,terreau,0.000049,0,0
####trap#####,traparo,rempart,0.005588,trapèze,0.001908,0,0
####west#####,weâters,content,0.010701,western,0.001025,0,0
####abso#####,absrbos,autobus,0.008161,absorbé,0.000243,0,0
####affa#####,ffffaaf,effrayé,0.063186,affamer,0.006916,0,0
####brig#####,brggaro,brigade,0.062747,brigand,0.036571,0,0
####calè#####,calchal,carreau,0.008717,calèche,0.003642,0,0
####cale#####,callcal,cailler,0.010570,calepin,0.001239,0,0
####cita#####,cicacao,civière,0.007130,citadin,0.004654,0,0
####cons#####,concoon,censure,0.018811,console,0.017169,0,0
####crac#####,crccaal,crucial,0.042054,crachat,0.021159,0,0
####déme#####,dédrdde,déduire,0.009808,démener,0.000333,0,0
####dépa#####,dépparé,dépassé,0.017897,dépassé,0.017897,0,0
####écoe#####,éccrepé,élément,0.006781,écoeuré,0.000622,0,0
